rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
1,Ryan Succop,6,6,100.0,45,0,1,3,2,0,1,1,1,21.0,21.0,57.4,TB,K,3,2012
2,Stephen Gostkowski,3,3,100.0,49,0,1,1,1,0,3,3,1,13.0,13.0,0.1,FA,K,3,2012
3,Matt Prater,3,3,100.0,53,0,1,1,0,1,2,2,1,13.0,13.0,52.8,ARI,K,3,2012
4,Robbie Gould,3,3,100.0,54,0,1,1,0,1,2,2,1,13.0,13.0,22.5,SF,K,3,2012
5,Nick Folk,3,3,100.0,33,0,1,2,0,0,2,2,1,11.0,11.0,81.8,NE,K,3,2012
6,Dan Bailey,3,3,100.0,32,0,2,1,0,0,1,1,1,10.0,10.0,0.0,FA,K,3,2012
7,Greg Zuerlein,2,2,100.0,56,0,0,0,1,1,0,0,1,9.0,9.0,74.2,DAL,K,3,2012
8,Mike Nugent,1,1,100.0,47,0,0,0,1,0,5,5,1,9.0,9.0,1.0,FA,K,3,2012
9,Justin Tucker,1,1,100.0,27,0,1,0,0,0,4,4,1,7.0,7.0,98.0,BAL,K,3,2012
10,Mason Crosby,2,2,100.0,40,0,1,0,1,0,0,0,1,7.0,7.0,40.7,GB,K,3,2012
11,Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,2.0,0.0,FA,K,3,2012
12,Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,NYJ,K,3,2012
13,Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,7.1,CLE,K,3,2012
14,Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.6,MIA,K,3,2012
15,Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,74.3,LV,K,3,2012
16,Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.1,MIN,K,3,2012
17,Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,WAS,K,3,2012
18,Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.9,IND,K,3,2012
19,Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.8,LAR,K,3,2012
20,Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,CLE,K,3,2012
21,Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DET,K,3,2012
22,Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,JAC,K,3,2012
23,Adam Vinatieri,1,2,50.0,37,0,0,1,0,0,2,2,1,0.0,0.0,0.2,FA,K,3,2012
24,Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.9,ATL,K,3,2012
25,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,3,2012
26,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,LAC,K,3,2012
27,Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,76.6,KC,K,3,2012
28,Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.6,CAR,K,3,2012
29,Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.5,PHI,K,3,2012
30,Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,TEN,K,3,2012
31,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,HOU,K,3,2012
32,Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,NO,K,3,2012
33,Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2012
34,Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,IND,K,3,2012
35,Dominik Eberle,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,3,2012
36,Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,34.2,CIN,K,3,2012
37,Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,DET,K,3,2012
38,Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,3,2012
39,Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NE,K,3,2012
40,Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,DAL,K,3,2012
41,Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,WAS,K,3,2012
42,Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.1,IND,K,3,2012
43,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,3,2012
44,Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,84.8,BUF,K,3,2012
45,JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,GB,K,3,2012
46,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2012
47,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,3,2012
48,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,3,2012
49,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,3,2012
50,Shayne Graham,1,1,100.0,41,0,0,0,1,0,4,4,1,0.0,0.0,0.0,FA,K,3,2012
51,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2012
52,Phil Dawson,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.1,FA,K,3,2012
53,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,3,2012
54,Rian Lindell,1,1,100.0,37,0,0,1,0,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
55,Rob Bironas,3,5,60.0,38,0,1,2,0,0,5,5,1,0.0,0.0,0.0,FA,K,3,2012
56,Sebastian Janikowski,2,2,100.0,43,0,0,1,1,0,4,4,1,0.0,0.0,20.0,FA,K,3,2012
57,Shaun Suisham,1,1,100.0,33,0,0,1,0,0,4,4,1,0.0,0.0,0.0,FA,K,3,2012
58,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2012
59,Nate Kaeding,1,1,100.0,41,0,0,0,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2012
60,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,3,2012
61,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2012
62,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,3,2012
63,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,3,2012
64,Billy Cundiff,1,1,100.0,36,0,0,1,0,0,4,4,1,0.0,0.0,0.0,FA,K,3,2012
65,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,3,2012
66,Connor Barth,1,1,100.0,28,0,1,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,3,2012
67,Dan Carpenter,2,4,50.0,41,0,1,0,1,0,2,2,1,0.0,0.0,0.2,FA,K,3,2012
68,David Akers,2,3,66.7,29,0,2,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,3,2012
69,Garrett Hartley,1,2,50.0,40,0,0,0,1,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
70,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,3,2012
71,Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,31.4,NYG,K,3,2012
72,Jay Feely,2,2,100.0,47,0,1,0,1,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
73,Matt Bryant,0,0,0.0,0,0,0,0,0,0,3,3,1,0.0,0.0,1.1,FA,K,3,2012
74,Josh Scobee,3,3,100.0,47,0,1,0,2,0,1,1,1,0.0,0.0,0.0,FA,K,3,2012
75,Lawrence Tynes,5,5,100.0,49,0,1,2,2,0,3,3,1,0.0,0.0,0.0,FA,K,3,2012
76,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2012
77,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,3,2012
78,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,3,2012
79,John Potter,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,FA,K,3,2012
80,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,3,2012
81,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,3,2012
82,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,3,2012
83,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,3,2012
84,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,3,2012
85,Blair Walsh,1,1,100.0,52,0,0,0,0,1,3,3,1,0.0,0.0,0.1,FA,K,3,2012
86,Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.8,TEN,K,3,2012
87,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,3,2012
88,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,3,2012
89,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,3,2012
90,Alex Henery,2,2,100.0,40,0,0,1,1,0,0,0,1,0.0,0.0,0.0,FA,K,3,2012
91,Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,LAR,K,3,2012
92,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,3,2012
93,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,3,2012
